StateAbbrev,fips5,year,drylandAg,pasture,activeIrr_acres,cumLoss_drylandAg_acres,cumLoss_pasture_acres
CO,08125,2048,616.4230890506308,339.9770218681934,297432.2855577764,5488.828350252954,3130.1907899706907
CO,08125,2049,391.8251920741452,311.5497726998871,296728.91059300234,5880.653542327099,3441.740562670578
CO,08125,2050,480.3393600817728,267.39400857826115,295981.1772243423,6360.992902408872,3709.134571248839
CO,08125,2051,509.876766977452,311.73157308488953,295159.56888428,6870.869669386324,4020.8661443337287
CO,08125,2052,413.2365312166638,338.33571926842654,294407.99663379486,7284.106200602988,4359.201863602155
CO,08125,2053,557.8792697337518,355.5383456448743,293494.57901841623,7841.98547033674,4714.740209247029
CO,08125,2054,573.911738285716,523.3761094823765,292397.2911706482,8415.897208622455,5238.116318729406
CO,08125,2055,577.0488482754154,433.7254888989548,291386.5168334738,8992.94605689787,5671.841807628361
CO,08125,2056,471.1843337109235,310.55454705656433,290604.7779527063,9464.130390608794,5982.396354684925
CO,08125,2057,523.847655863613,317.7770436416638,289763.15325320105,9987.978046472408,6300.1733983265885
CO,08125,2058,485.62526201611547,371.2906356012558,288906.23735558364,10473.603308488524,6671.464033927845
CO,08125,2059,512.0593247416504,345.9795499151743,288048.1984809268,10985.662633230173,7017.443583843019
CO,08125,2060,592.178696016021,478.19149816204805,286977.8282867488,11577.841329246194,7495.635082005067
CO,08125,2061,671.3662177695172,372.1877801663577,285934.2742888129,12249.207547015712,7867.822862171424
CO,08125,2062,735.1436147028919,296.4204873993658,284902.71018671064,12984.351161718603,8164.24334957079
CO,08125,2063,495.3881774706607,269.114015335908,284138.20799390407,13479.739339189264,8433.357364906698
CO,08125,2064,712.3648304284521,349.4593098840897,283076.3838535915,14192.104169617716,8782.816674790789
CO,08125,2065,574.0328476375867,354.09030065359497,282148.2607053003,14766.137017255303,9136.906975444383
CO,08125,2066,597.9302229653656,356.55467623222313,281193.7758061027,15364.06724022067,9493.461651676605
CO,08125,2067,550.6131473294085,572.8028489805802,280070.3598097928,15914.680387550077,10066.264500657186
CO,08125,2068,819.265888054875,415.250924528241,278835.84299720963,16733.94627560495,10481.515425185427
CO,08125,2069,564.5241295067743,407.23737618913,277864.08149151376,17298.470405111726,10888.752801374558
CO,08125,2070,792.4373320870847,488.4957323480811,276583.14842707856,18090.90773719881,11377.248533722639
CO,08125,2071,688.533275896908,463.80689066998326,275430.80826051167,18779.44101309572,11841.055424392622
CO,08125,2072,771.659033339375,408.3363709710172,274250.8128562013,19551.100046435095,12249.39179536364
CO,08125,2073,775.1799801977184,497.1493027708981,272978.48357323266,20326.280026632812,12746.541098134538
CO,08125,2074,815.3590630433494,429.30890232444796,271733.8156078649,21141.639089676162,13175.850000458984
CO,08125,2075,782.2579738386804,457.835672884232,270493.721961142,21923.897063514843,13633.685673343218
CO,08125,2076,932.5515831095682,491.61850563266023,269069.55187239975,22856.44864662441,14125.304178975877
CO,08125,2077,961.2770090128752,539.1399586559271,267569.13490473095,23817.725655637285,14664.444137631805
CO,08125,2078,866.9152883797684,483.43158721271243,266218.78802913846,24684.640944017054,15147.875724844516
CO,08125,2079,1109.543709524874,651.1347767079935,264458.1095429056,25794.184653541928,15799.01050155251
CO,08125,2080,1069.674649402966,715.4087268404718,262673.02616666217,26863.859302944893,16514.41922839298
CO,08125,2081,1194.0953837236732,728.3566375994645,260750.57414533902,28057.954686668567,17242.775865992448
CO,08125,2082,1173.2264665403086,643.5239627822583,258933.82371601643,29231.181153208876,17886.299828774703
CO,08125,2083,1215.8245434740934,631.9943675345554,257086.00480500777,30447.00569668297,18518.29419630926
CO,08125,2084,1294.3762938320965,587.9014055785486,255203.72710559715,31741.381990515067,19106.195601887808
CO,08125,2085,1414.709476649036,645.7991332791898,253143.21849566893,33156.0914671641,19751.994735166998
CO,08125,2086,1508.6035869203674,544.601469263598,251090.01343948496,34664.69505408447,20296.596204430596
CO,08125,2087,1429.637226212199,638.3033413918939,249022.07287188087,36094.332280296665,20934.89954582249
CO,08125,2088,1304.5876811655457,501.5047893443662,247215.98040137097,37398.91996146221,21436.404335166855
CO,08125,2089,1393.3932311541218,606.5273451417853,245216.05982507503,38792.31319261633,22042.931680308644
CO,08125,2090,1785.966293855746,727.7694510668518,242702.32408015244,40578.279486472085,22770.701131375496
CO,08125,2091,1587.6062771061006,684.8792185973423,240429.838584449,42165.88576357818,23455.580349972835
CO,08125,2092,1414.124834242709,678.5084141356809,238337.20533607062,43580.01059782089,24134.088764108517
CO,08125,2093,1514.104297122619,665.3836331502173,236157.7174057978,45094.11489494351,24799.472397258734
CO,08125,2094,1330.1113559103133,561.2009539314563,234266.405095956,46424.226250853826,25360.67335119019
CO,08125,2095,1394.2979791448408,600.4120939895279,232271.69502282166,47818.524229998664,25961.08544517972
CO,08125,2096,1485.0724868247721,479.4707988416333,230307.15173715522,49303.596716823435,26440.55624402135
CO,08125,2097,1343.21032216039,564.4888264612281,228399.45258853363,50646.807038983825,27005.04507048258
CO,08125,2098,1466.6254748882627,469.550244936225,226463.27686870913,52113.43251387209,27474.595315418806
CO,08125,2099,1361.766811388348,634.7447300274442,224466.76532729334,53475.19932526044,28109.34004544625
CO,08125,2100,1241.1747234910965,477.19295596385194,222748.3976478384,54716.37404875153,28586.533001410102
KS,20055,2018,226.99298674263184,0,273670.8445683986,226.99298674263184,0
KS,20055,2019,274.2495795084949,0.6981876364538575,273395.89680125366,501.24256625112673,0.6981876364538575
KS,20055,2020,244.39668059041657,1.3966608674072267,273150.1034597958,745.6392468415434,2.0948485038610842
KS,20055,2021,266.4033676345975,0.698339935421753,272883.0017522258,1012.0426144761408,2.7931884392828374
KS,20055,2022,232.37402698265413,3.1407062241122436,272647.4870190191,1244.4166414587949,5.933894663395081
KS,20055,2023,309.2450668511411,8.205985713805848,272330.03596645413,1553.6617083099359,14.13988037720093
KS,20055,2024,287.55767640300417,0,272042.4782900511,1841.2193847129402,14.13988037720093
KS,20055,2025,320.7471046714023,0,271721.73118537973,2161.9664893843424,14.13988037720093
KS,20055,2026,234.10479510597565,2.619206294197083,271485.00718397956,2396.0712844903182,16.759086671398013
KS,20055,2027,258.0738375802036,2.9670865469503784,271223.9662598524,2654.1451220705217,19.72617321834839
KS,20055,2028,240.95453983904176,0,270983.01172001334,2895.0996619095636,19.72617321834839
KS,20055,2029,356.1732814899115,2.966925771846619,270623.87151275156,3251.272943399475,22.693098990195008
KS,20055,2030,286.00724012135925,2.2697322564236453,270335.5945403738,3537.2801835208343,24.962831246618656
KS,20055,2031,368.9555291410608,2.617588513568115,269964.0214227192,3906.235712661895,27.58041976018677
KS,20055,2032,268.7276407334787,13.796109255572816,269681.4976727301,4174.963353395374,41.37652901575959
KS,20055,2033,192.07371729630404,0,269489.4239554338,4367.037070691677,41.37652901575959
KS,20055,2034,314.51241999887634,6.632294188163453,269168.27924124675,4681.549490690554,48.008823203923036
KS,20055,2035,269.269232348042,8.906342698085632,268890.10366620065,4950.8187230385965,56.915165902008674
KS,20055,2036,357.64334813720217,5.936123314007874,268526.5241947494,5308.462071175798,62.851289216016546
KS,20055,2037,359.574214164476,12.224050562487488,268154.7259300225,5668.036285340274,75.07533977850403
KS,20055,2038,269.27740623877685,11.8750688796167,267873.5734549041,5937.313691579051,86.95040865812074
KS,20055,2039,523.7120438583606,16.58997135158966,267333.2714396941,6461.025735437412,103.54038000971039
KS,20055,2040,342.4358921435834,23.050503161927796,266967.7850443886,6803.461627580995,126.5908831716382
KS,20055,2041,340.1593636399805,38.41931314017243,266589.20636760845,7143.620991220976,165.01019631181063
KS,20055,2042,527.838518137858,34.75221358622101,266026.6156358844,7671.459509358834,199.76240989803162
KS,20055,2043,514.9769571568519,23.052192235606995,265488.5864864919,8186.436466515685,222.81460213363863
KS,20055,2044,331.134519902146,60.33320467056092,265097.1187619192,8517.570986417832,283.14780680419955
KS,20055,2045,492.84059797831577,27.998525809075623,264576.27963813185,9010.411584396148,311.14633261327515
KS,20055,2046,670.7380301351953,138.29586627421844,263767.2457417224,9681.149614531343,449.4421988874936
KS,20055,2047,602.3605508492356,153.48525948657166,263011.3999313866,10283.510165380578,602.9274583740653
KS,20055,2048,1088.5064214010865,113.75105827580201,261809.14245170972,11372.016586781665,716.6785166498673
KS,20055,2049,930.1373436259296,153.68607707780365,260725.319031006,12302.153930407594,870.3645937276709
KS,20055,2050,928.7431570855948,347.3985970567499,259449.17727686363,13230.89708749319,1217.7631907844209
KS,20055,2051,1375.9683090653784,299.746929037078,257773.46203876118,14606.865396558567,1517.5101198214988
KS,20055,2052,1425.454135018239,500.22374905834454,255847.7841546846,16032.319531576806,2017.7338688798434
KS,20055,2053,1447.911528474603,423.85242056897187,253976.02020564102,17480.23106005141,2441.5862894488155
KS,20055,2054,2381.3855515348228,416.7036350407407,251177.93101906547,19861.616611586232,2858.289924489556
KS,20055,2055,2719.5025707653185,410.64692419218846,248047.78152410797,22581.11918235155,3268.9368486817443
KS,20055,2056,2545.7806555266807,602.3814615473873,244899.6194070339,25126.89983787823,3871.318310229132
KS,20055,2057,2596.0624574661233,325.16696054687213,241978.38998902088,27722.962295344354,4196.485270776004
KS,20055,2058,2724.8802207963895,467.32417049561525,238786.18559772888,30447.842516140743,4663.809441271619
